2003-08-17T00:00:00-08:00,"This week on Perl 6, week ending 2003-08-17",Piers Cawley,perl.com/pub/2003/08/p6pdigest/20030817.html,perl-6,perl-6-internals-parrot
2003-08-21T00:00:00-08:00,Cooking with Perl,"Tom Christiansen,Nathan Torkington",perl.com/pub/2003/08/21/perlcookbook.html,development,"cooking-with-perl,file-contents,matching-nested-patterns,nathan-torkington,patterns,perl,perl-cookbook,pretending-a-string-is-a-file,tom-christiansen"
2003-08-23T00:00:00-08:00,Using Perl to Enable the Disabled,Jouke Visser,perl.com/pub/2003/08/28/pvoice.html,community,"disabled-speech,jouke-visser,perl,pvoice"
2003-08-31T00:00:00-08:00,"This week on Perl 6, week ending 2003-08-31",Piers Cawley,perl.com/pub/2003/08/p6pdigest/20030831.html,perl-6,perl-6-internals-parrot
2003-09-03T00:00:00-08:00,"Cooking with Perl, Part 2","Tom Christiansen,Nathan Torkington",perl.com/pub/2003/09/03/perlcookbook.html,development,"nathan-torkington,perl,perl-cookbook,sending-attachments-in-email,tom-christiansen,using-sql-without-a-database-server"
2003-09-07T00:00:00-08:00,"This week on Perl 6, week ending 2003-09-07",Piers Cawley,perl.com/pub/2003/09/p6pdigest/20030907.html,perl-6,perl-6-internals-parrot
2003-09-11T00:00:00-08:00,"A Chromosome at a Time with Perl, Part 1",James D. Tisdall,perl.com/pub/2003/09/10/bioinformatics.html,Science,"bioinformatics,biological-sequence-data,james-tisdall,perl-for-bioinformatics,tisdall"
2003-09-17T00:00:00-08:00,"Cooking with Perl, Part 3",perldotcom,perl.com/pub/2003/09/17/perlcookbook.html,development,"extracting-table-data,making-simple-changes-to-elements-or-text,nathan-torkington,perl,perl-cookbook,templating-with-html-mason,tom-christiansen"
2003-09-21T00:00:00-08:00,"This week on Perl 6, week ending 2003-09-21",Piers Cawley,perl.com/pub/2003/09/p6pdigest/20030921.html,perl-6,perl-6-internals-parrot
2003-09-25T00:00:00-08:00,Adding Search Functionality to Perl Applications,Aaron Trevena,perl.com/pub/2003/09/25/searching.html,data,searching-search-reverse-index
2003-10-03T00:00:00-08:00,Identifying Audio Files with MusicBrainz,Paul Mison,perl.com/pub/2003/10/03/musicbrainz.html,Data,"cddb,freedb,mp3,music,musicbrainz"
2003-10-09T00:00:00-08:00,A Refactoring Example,Michael Schwern,perl.com/pub/2003/10/09/refactoring.html,development,"faster,optimization,perl,refactoring,refactoring-techniques,speed"
2003-10-12T00:00:00-08:00,"This week on Perl 6, week ending 2003-10-12",Piers Cawley,perl.com/pub/2003/10/p6pdigest/20031012.html,perl-6,perl-6-internals-parrot
2003-10-15T00:00:00-08:00,"A Chromosome at a Time with Perl, Part 2",James D. Tisdall,perl.com/pub/2003/10/15/bioinformatics.html,science,"bioinformatics,bioperl,chromosome,genome,gigabases,perl,perl-and-bioinformatics,subroutines"
2003-10-19T00:00:00-08:00,"This week on Perl 6, week ending 2003-10-19",Piers Cawley,perl.com/pub/2003/10/p6pdigest/20031019.html,perl-6,perl-6-internals-parrot
2003-10-23T00:00:00-08:00,Database Programming with Perl,Simon Cozens,perl.com/pub/2003/10/23/databases.html,data,"databases,dbi,rdbms,relational-databases"
2003-10-26T00:00:00-08:00,"This week on Perl 6, week ending 2003-10-26",Piers Cawley,perl.com/pub/2003/10/p6pdigest/20031026.html,perl-6,perl-6-internals-parrot
2003-10-31T00:00:00-08:00,Open Guides,Kake Pugh,perl.com/pub/2003/10/31/openguides.html,Community,wiki-openguides
2003-11-02T00:00:00-08:00,"This week on Perl 6, week ending 2003-11-02",Piers Cawley,perl.com/pub/2003/11/p6pdigest/20031102.html,perl-6,perl-6-internals-parrot
2003-11-07T00:00:00-08:00,Bringing Java into Perl,Phil Crow,perl.com/pub/2003/11/07/java.html,development,java-inline
2003-11-09T00:00:00-08:00,"This week on Perl 6, week ending 2003-11-09",Piers Cawley,perl.com/pub/2003/11/p6pdigest/20031109.html,perl-6,perl-6-internals-parrot
2003-11-17T00:00:00-08:00,Solving Puzzles with LM-Solve,Shlomi Fish,perl.com/pub/2003/11/17/lmsolve.html,Games,games-puzzles-logic-maze
2003-11-21T00:00:00-08:00,Perl Slurp-Eaze,Uri Guttman,perl.com/pub/2003/11/21/slurp.html,data,slurp-slurping-file-io
2003-11-23T00:00:00-08:00,"This fortnight on Perl 6, week ending 2003-11-23",Piers Cawley,perl.com/pub/2003/11/p6pdigest/20031123.html,perl-6,perl-6-internals-parrot
2003-11-30T00:00:00-08:00,"This week on Perl 6, week ending 2003-11-30",Piers Cawley,perl.com/pub/2003/11/p6pdigest/20031130.html,perl-6,perl-6-internals-parrot
2003-12-05T00:00:00-08:00,How Perl Powers the Squeezebox,Simon Cozens,perl.com/pub/2003/12/05/slimp3.html,Community,"mp3,perl,perl-mp3,slim-devices,slimp3,slimp3,squeezebox,wireless-mp3"
2003-12-07T00:00:00-08:00,"This week on Perl 6, week ending 2003-12-07",Piers Cawley,perl.com/pub/2003/12/p6pdigest/20031207.html,perl-6,perl-6-internals-parrot
2003-12-18T00:00:00-08:00,"Blosxoms, Bryars and Blikis",Simon Cozens,perl.com/pub/2003/12/18/bryar.html,web,"bliki,blog,blosxom,bryar,social-software,wiki"
2004-01-04T00:00:00-08:00,"This week on Perl 6, week ending 2004-01-04",Piers Cawley,perl.com/pub/2004/01/p6pdigest/20040104.html,perl-6,perl-6-internals-parrot
2004-01-09T00:00:00-08:00,The State of Perl,Adam Turoff,perl.com/pub/2004/01/09/survey.html,Community,perl-future-directions
2004-01-11T00:00:00-08:00,"This week on Perl 6, week ending 2004-01-11",Piers Cawley,perl.com/pub/2004/01/p6pdigest/20040111.html,perl-6,perl-6-internals-parrot
2004-01-16T00:00:00-08:00,Maintaining Regular Expressions,Aaron Mackey,perl.com/pub/2004/01/16/regexps.html,Regular Expressions,"brackets,perl,perl-brackets,regex-brackets,regexp,regular-expressions"
2004-01-23T00:00:00-08:00,Introducing Mac::Glue,"Simon Cozens,Chris Nandor",perl.com/pub/2004/01/23/macglue.html,Mac,Mac-glue
2004-01-25T00:00:00-08:00,"This week on Perl 6, week ending 2004-01-25",Piers Cawley,perl.com/pub/2004/01/p6pdigest/20040125.html,perl-6,perl-6-internals-parrot
2004-01-30T00:00:00-08:00,How We Wrote the Template Toolkit Book ...,Dave Cross,perl.com/pub/2004/01/30/ttbook.html,Tooling,"andy-wardley,darren-chamberlain,dave-cross,perl-documentation,perl-template-toolkit,template-toolkit,template-toolkit-book"
2004-02-01T00:00:00-08:00,"This week on Perl 6, week ending 2004-02-01",Piers Cawley,perl.com/pub/2004/02/p6pdigest/20040201.html,perl-6,perl-6-internals-parrot
2004-02-05T00:00:00-08:00,Siesta Mailing List Manager,Simon Wistow,perl.com/pub/2004/02/05/siesta.html,Email,"mailing-list-manager,mailman,majordomo"
2004-02-08T00:00:00-08:00,"This week on Perl 6, week ending 2004-02-08",Piers Cawley,perl.com/pub/2004/02/p6pdigest/20040208.html,perl-6,perl-6-internals-parrot
2004-02-13T00:00:00-08:00,Mail to WAP Gateways,Pete Sergeant,perl.com/pub/2004/02/13/mbox2wap.html,Email,"wap,mobile"
2004-02-15T00:00:00-08:00,"This week on Perl 6, week ending 2004-02-15",Piers Cawley,perl.com/pub/2004/02/p6pdigest/20040215.html,perl-6,perl-6-internals-parrot
2004-02-19T00:00:00-08:00,Find What You Want with Plucene,Simon Cozens,perl.com/pub/2004/02/19/plucene.html,web,plucene-lucene-search
2004-02-22T00:00:00-08:00,"This week on Perl 6, week ending 2004-02-22",Piers Cawley,perl.com/pub/2004/02/p6pdigest/20040222.html,perl-6,perl-6-internals-parrot
2004-02-27T00:00:00-08:00,Exegesis 7,Damian Conway,perl.com/pub/2004/02/27/exegesis7.html,perl-6,"damian-conway,exegesis,formats,perl-6"
2004-02-29T00:00:00-08:00,"This week on Perl 6, week ending 2004-02-29",Piers Cawley,perl.com/pub/2004/02/p6pdigest/20040229.html,perl-6,perl-6-internals-parrot
2004-03-04T00:00:00-08:00,Distributed Version Control with svk,Chia-liang Kao,perl.com/pub/2004/03/03/svk.html,Tooling,"subversion,svk,svn,version-control"
2004-03-07T00:00:00-08:00,"This week on Perl 6, week ending 2004-03-07",Piers Cawley,perl.com/pub/2004/03/p6pdigest/20040307.html,perl-6,perl-6-internals-parrot
2004-03-11T00:00:00-08:00,Simple IO Handling with IO::All,Brian Ingerson,perl.com/pub/2004/03/12/ioall.html,data,"filehandle,io"
2004-03-14T00:00:00-08:00,"This week on Perl 6, week ending 2004-03-14",Piers Cawley,perl.com/pub/2004/03/p6pdigest/20040314.html,perl-6,perl-6-internals-parrot
2004-03-18T00:00:00-08:00,Synopsis 3,Luke Palmer,perl.com/pub/2004/03/18/synopsis3.html,perl-6,"operators,perl-6,synopsis"
2004-03-21T00:00:00-08:00,"This week on Perl 6, week ending 2004-03-21",Piers Cawley,perl.com/pub/2004/03/p6pdigest/20040321.html,perl-6,perl-6-internals-parrot
2004-03-25T00:00:00-08:00,Making Dictionaries with Perl,Sean M. Burke,perl.com/pub/2004/03/25/dictionaries.html,Data,"dictionaries,languages,linguistics,rtf"
2004-03-28T00:00:00-08:00,"This week on Perl 6, week ending 2004-03-28",Piers Cawley,perl.com/pub/2004/03/p6pdigest/20040328.html,perl-6,perl-6-internals-parrot
2004-04-01T00:00:00-08:00,Photo Galleries with Mason and Imager,Casey West,perl.com/pub/2004/04/01/masongal.html,Graphics,"galleries,imager,mason,web"
2004-04-04T00:00:00-08:00,"This week on Perl 6, week ending 2004-04-04",Piers Cawley,perl.com/pub/2004/04/p6pdigest/20040404.html,perl-6,"internals,parrot,perl-6"
2004-04-08T00:00:00-08:00,Using Bloom Filters,Maciej Ceglowski,perl.com/pub/2004/04/08/bloom_filters.html,science,"bloom-filters,bloom16,loaf,text-bloom"
2004-04-16T00:00:00-08:00,Apocalypse 12,Larry Wall,perl.com/pub/2004/04/16/a12.html,perl-6,
2004-04-22T00:00:00-08:00,"This Fortnight on Perl 6, Weeks Ending 2004-04-18",Piers Cawley,perl.com/pub/2004/04/p6pdigest/20040418.html,perl-6,"internals,parrot,perl-6"
2004-04-22T00:00:00-08:00,Rapid Web Application Deployment with Maypole,Simon Cozens,perl.com/pub/2004/04/15/maypole.html,web,"maypole,mvc"
2004-04-29T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-04-25",Piers Cawley,perl.com/pub/2004/04/p6pdigest/20040425.html,perl-6,"internals,parrot,perl-6"
2004-04-29T00:00:00-08:00,Rapid Web Application Deployment with Maypole : Part 2,Simon Cozens,perl.com/pub/2004/04/29/maypole.html,web,"maypole,mvc"
2004-05-07T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-05-02",Piers Cawley,perl.com/pub/2004/05/p6pdigest/20040502.html,perl-6,"internals,parrot,perl-6"
2004-05-07T00:00:00-08:00,Building Testing Libraries,Casey West,perl.com/pub/2004/05/07/testing.html,testing,"harness,test,testing"
2004-05-14T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-05-09",Piers Cawley,perl.com/pub/2004/05/p6pdigest/20040509.html,perl-6,"internals,parrot,perl-6"
2004-05-14T00:00:00-08:00,Affrus: An OS X Perl IDE,Simon Cozens,perl.com/pub/2004/05/14/affrus.html,Tooling,"affrus,ide,komodo,os-x-ide,unix-editors"
2004-05-21T00:00:00-08:00,An Interview with Allison Randal,Simon Cozens,perl.com/pub/2004/05/19/allison.html,Community,"allison-randal,perl-foundation,tpf"
2004-05-27T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-05-23",Piers Cawley,perl.com/pub/2004/05/p6pdigest/20040523.html,perl-6,"internals,parrot,perl-6"
2004-05-28T00:00:00-08:00,Return of Quiz of the Week,Simon Cozens,perl.com/pub/2004/05/28/testing.html,Community,"qotw,quiz,recipes"
2004-06-04T00:00:00-08:00,Web Testing with HTTP::Recorder,Linda Julien,perl.com/pub/2004/06/04/recorder.html,Web,"proxy,recorder,testing,web"
2004-06-09T00:00:00-08:00,"This Week on Perl 6, Fortnight Ending 2004-06-06",Piers Cawley,perl.com/pub/2004/06/p6pdigest/20040606.html,perl-6,"internals,parrot,perl-6"
2004-06-10T00:00:00-08:00,The Evolution of Perl Email Handling,Simon Cozens,perl.com/pub/2004/06/10/email.html,Email,"Email-filtering,spamassassin,spam"
2004-06-18T00:00:00-08:00,Perl's Special Variables,Dave Cross,perl.com/pub/2004/06/18/variables.html,data,"file-handling,variables"
2004-06-24T00:00:00-08:00,Profiling Perl,Simon Cozens,perl.com/pub/2004/06/25/profiling.html,development,"optimization,profiler,profiling,speed"
2004-06-24T00:00:00-08:00,"This Week on Perl 6, Fortnight Ending 2004-06-21",Piers Cawley,perl.com/pub/2004/06/p6pdigest/20040621.html,perl-6,"internals,parrot,perl-6"
2004-07-02T00:00:00-08:00,Application Design with POE,Matt Cashner,perl.com/pub/2004/07/02/poeintro.html,development,"poe,session,thread"
2004-07-02T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-06-27",Piers Cawley,perl.com/pub/2004/07/p6pdigest/20040702.html,perl-6,"internals,parrot,perl-6"
2004-07-09T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-07-04",Piers Cawley,perl.com/pub/2004/07/p6pdigest/20040704.html,perl-6,"internals,parrot,perl-6"
2004-07-12T00:00:00-08:00,Autopilots in Perl,Jeffrey Goff,perl.com/pub/2004/07/09/xplane.html,Games,"flight-simulator,x-plane,xplane"
2004-07-15T00:00:00-08:00,Accessible Software,Jouke Visser,perl.com/pub/2004/07/14/accessibility.html,Graphics,"accessible,disabled,pvoice"
2004-07-23T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-07-18",Piers Cawley,perl.com/pub/2004/07/p6pdigest/20040718.html,perl-6,"internals,parrot,perl-6"
2004-07-23T00:00:00-08:00,Building Applications with POE,Matt Cashner,perl.com/pub/2004/07/22/poe.html,development,"event-driven,poe"
2004-07-30T00:00:00-08:00,Giving Lightning Talks,Mark Fowler,perl.com/pub/2004/07/30/lightningtalk.html,Community,"lightning-talk,oscon,yapc"
2004-08-06T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-07-31",Piers Cawley,perl.com/pub/2004/07/p6pdigest/20040731.html,perl-6,"internals,parrot,perl-6"
2004-08-10T00:00:00-08:00,Perl Command-Line Options,Dave Cross,perl.com/pub/2004/08/09/commandline.html,Tooling,
2004-08-19T00:00:00-08:00,The State of the Onion,Larry Wall,perl.com/pub/2004/08/18/onion.html,Community,"larry-wall,perl,perl-5,perl-6,state-of-the-onion,tpc"
2004-08-26T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-08-20",Piers Cawley,perl.com/pub/2004/08/p6pdigest/20040820.html,perl-6,"internals,parrot,perl-6"
2004-08-27T00:00:00-08:00,Content Management with Bricolage,David Wheeler,perl.com/pub/2004/08/27/bricolage.html,web,"bricolage,cms,content-management"
2004-08-31T00:00:00-08:00,Hacking Perl in Nightclubs,Alex Mclean,perl.com/pub/2004/08/31/livecode.html,Security,
2004-09-09T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-09-03",Piers Cawley,perl.com/pub/2004/09/p6pdigest/20040903.html,perl-6,"internals,parrot,perl-6"
2004-09-09T00:00:00-08:00,Lightning Articles,"Simon Cozens,Mark Fowler,Ricardo Signes,Aaron Trevena",perl.com/pub/2004/09/09/lightning.html,development,
2004-09-16T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-09-10",Piers Cawley,perl.com/pub/2004/09/p6pdigest/20040910.html,perl-6,"internals,parrot,perl-6"
2004-09-16T00:00:00-08:00,Embedded Databases,Philipp Janert,perl.com/pub/2004/09/12/embedded.html,data,"berkeleydb,perl-databases,perl-dbi,phillip-janert,sqlite,tie-file"
2004-09-23T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-09-17",Piers Cawley,perl.com/pub/2004/09/p6pdigest/20040917.html,perl-6,"internals,parrot,perl-6"
2004-09-23T00:00:00-08:00,Building a Finite State Machine Using DFA::Simple,Bill Ruppert,perl.com/pub/2004/09/23/fsms.html,development,"cpan-modules,dfa-simple,dfas,finite-state-machines,fsm,fsms,perl,state-machine,william-ruppert"
2004-09-28T00:00:00-08:00,"This Week on Perl 6, Week Ending 2004-09-24",Piers Cawley,perl.com/pub/2004/09/p6pdigest/20040926.html,perl-6,"internals,parrot,perl-6"
2004-09-30T00:00:00-08:00,Don't Be Afraid to Drop the SOAP,Sam Tregar,perl.com/pub/2004/09/30/drop_the_soap.html,Web,"bricolage,krang,perl-soap,perl-xml,remote-apis,sam-tregar,soap,web-services"
2004-10-07T00:00:00-08:00,Why Review Code?,Luke Schubert,perl.com/pub/2004/10/07/code_reviews.html,development,"code-reviews,good-perl-code,luck-schubert,math-complex,reading-code"
2004-10-14T00:00:00-08:00,FMTYEWTK About Mass Edits In Perl,Geoff Broadwell,perl.com/pub/2004/10/14/file_editing.html,Tooling,"Command-line,file-editing"
2004-10-21T00:00:00-08:00,Perl Code Kata: Testing Taint,chromatic,perl.com/pub/2004/10/21/taint_testing_kata.html,testing,"chromatic,code-kata,perl-code-kata,perl-exercises,perl-taint,perl-testing"
2004-10-28T00:00:00-08:00,"This Fortnight on Perl 6, October 2004",Matt Fowles,perl.com/pub/2004/10/p6pdigest/20041017.html,perl-6,"compiler,internals,parrot,perl-6"
2004-10-28T00:00:00-08:00,Installing Bricolage,David Wheeler,perl.com/pub/2004/10/28/bricolage_installation.html,Web,"bricolage,cms,content-management,cpan-installation,mod-perl-installation"
2004-11-04T00:00:00-08:00,"This Fortnight on Perl 6, October 2004 Part Two",Matt Fowles,perl.com/pub/2004/11/p6pdigest/20041131.html,perl-6,"compiler,internals,parrot,perl-6"
2004-11-04T00:00:00-08:00,Komodo 3.0 Review,Jason Purdy,perl.com/pub/2004/11/04/komodo3.html,Tooling,"activestate,jason-purdy,komodo,komodo-3-0,perl-ide,product-reviews"
2004-11-11T00:00:00-08:00,"This Week in Perl 6, November 2 - 8 2004",Matt Fowles,perl.com/pub/2004/11/p6pdigest/20041108.html,perl-6,"compiler,internals,parrot,perl-6"
2004-11-11T00:00:00-08:00,Implementing Flood Control,Vladi Belperchinov-Shabanski,perl.com/pub/2004/11/11/floodcontrol.html,science,"algorithm-floodcontrol,event-processing,flood-control,vladi-belperchinov-shabanski"
2004-11-18T00:00:00-08:00,"This Week in Perl 6, November 9 - 15 2004",Matt Fowles,perl.com/pub/2004/11/p6pdigest/20041115.html,perl-6,"compiler,internals,parrot,perl-6"
2004-11-18T00:00:00-08:00,Cross-Language Remoting with mod_perlservice,Michael Collins,perl.com/pub/2004/11/18/mod_perlservice.html,Networking,"michael-w-collins,mod-perl,mod-perlservice,perl-remoting,perl-server"
2004-11-24T00:00:00-08:00,Perl Debugger Quick Reference,Richard Foley,perl.com/pub/2004/11/24/debugger_ref.html,Debugging,"debugger-reference,perl-debugger,perl-debugger-pocket-reference,perl-reference-card,richard-foley"
2004-12-01T00:00:00-08:00,Building a 3D Engine in Perl,Geoff Broadwell,perl.com/pub/2004/12/01/3d_engine.html,Games,"geoff-broadwell,opengl-tutorial,perl-3d,perl-game-programming,perl-graphics,perl-opengl,perl-sdl"
2004-12-02T00:00:00-08:00,"This Fortnight in Perl 6, November 16-30 2004",Matt Fowles,perl.com/pub/2004/12/p6pdigest/20041202.html,perl-6,"compiler,internals,parrot,perl-6"
2004-12-09T00:00:00-08:00,"This Fortnight in Perl 6, December 1 - 6 2004",Matt Fowles,perl.com/pub/2004/12/p6pdigest/20041209.html,perl-6,"compiler,internals,parrot,perl-6"
2004-12-09T00:00:00-08:00,The Evolution of ePayment Services at UB,Jim Brandt,perl.com/pub/2004/12/09/epayment.html,community,"inline-java,perl-billing,perl-electronic-payment,perl-evangelism,perl-success-stories,university-of-new-york-at-buffalo"
2004-12-16T00:00:00-08:00,Perl Code Kata: Testing Imports,chromatic,perl.com/pub/2004/12/16/import_kata.html,testing,"code-kata,exporting,import,perl-code-kata,perl-exercises,perl-modules,perl-testing"
2004-12-22T00:00:00-08:00,Introducing mod_parrot,Jeff Horwitz,perl.com/pub/2004/12/22/mod_parrot.html,Perl-6,"apache-modules,mod-parrot,mod-perl,parrot,perl-6"
2004-12-29T00:00:00-08:00,"Building a 3D Engine in Perl, Part 2",Geoff Broadwell,perl.com/pub/2004/12/29/3d_engine.html,Games,"geoff-broadwell,opengl-tutorial,perl-3d,perl-game-programming,perl-graphics,perl-opengl,perl-sdl"
2004-12-29T00:00:00-08:00,"This Fortnight in Perl 6, December 7-20 2004",Matt Fowles,perl.com/pub/2004/12/p6pdigest/20041227.html,perl-6,"compiler,internals,parrot,perl-6"
2005-01-06T00:00:00-08:00,Bricolage Configuration Directives,David Wheeler,perl.com/pub/2005/01/06/bricolage_configuration.html,Web,"bricolage,bricolage-configuration,bricolage-directives,cms,content-management,cpan-installation,mod-perl-installation"
2005-01-06T00:00:00-08:00,"This Fortnight in Perl 6, December 21 - 31 2004",Matt Fowles,perl.com/pub/2005/01/p6pdigest/20051231.html,perl-6,"compiler,internals,parrot,perl-6"
2005-01-13T00:00:00-08:00,"This Week in Perl 6, January 03 - January 11, 2005",Matt Fowles,perl.com/pub/2005/01/p6pdigest/20050111.html,perl-6,"compiler,internals,parrot,perl-6"
2005-01-13T00:00:00-08:00,An Introduction to Quality Assurance,Tom McTighe,perl.com/pub/2005/01/13/quality_assurance.html,Debugging,"automated-testing,perl-qa,perl-testing,quality-assurance,software-quality,test-plans,test-specifications"
2005-01-20T00:00:00-08:00,"This Week in Perl 6, Jan. 11-18, 2005",Matt Fowles,perl.com/pub/2005/01/p6pdigest/20050118.html,perl-6,"compiler,internals,parrot,perl-6"
2005-01-20T00:00:00-08:00,The Phalanx Project,Andy Lester,perl.com/pub/2005/01/13/phalanx.html,community,"cpan-tests,hoplies,perl-mongers-projects,perl-qa,perl-testing,phalanx,ponie"
2005-02-03T00:00:00-08:00,"This Fortnight in Perl 6, Jan. 19-31, 2005",Matt Fowles,perl.com/pub/2005/02/p6pdigest/2005031.html,perl-6,"compiler,internals,parrot,perl-6"
2005-02-03T00:00:00-08:00,Throwing Shapes,Vladi Belperchinov-Shabanski,perl.com/pub/2005/02/03/rpc_design.html,community,"algorithm-floodcontrol,event-processing,flood-control,vladi-belperchinov-shabanski"
2005-02-10T00:00:00-08:00,"This Week in Perl 6, Feb. 1 - 8, 2005",Matt Fowles,perl.com/pub/2005/02/p6pdigest/20050208.html,perl-6,"compiler,internals,parrot,perl-6"
2005-02-10T00:00:00-08:00,Perl Code Kata: Testing Databases,Stevan Little,perl.com/pub/2005/02/10/database_kata.html,data,"database-testing,dbd-mock,dbi-testing,perl-code-kata,perl-exercises,perl-test-kata,perl-testing"
2005-02-17T00:00:00-08:00,"Building a 3D Engine in Perl, Part 3",Geoff Broadwell,perl.com/pub/2005/02/17/3d_engine.html,Games,"opengl-lighting,opengl-tutorial,opengl-viewpoint,perl-3d,perl-game-programming,perl-graphics,perl-opengl,perl-sdl"
2005-02-24T00:00:00-08:00,Perl and Mandrakelinux,Mark Stosberg,perl.com/pub/2005/02/24/mandrakelinux.html,Linux,"mandrake,mandrakelinux,perl-and-linux,perl-applications,perl-gui,perl-pumpking,rafael-garcia-suarez"
2005-02-24T00:00:00-08:00,"This Fortnight in Perl 6, Feb. 9-22, 2005",Matt Fowles,perl.com/pub/2005/02/p6pdigest/20050222.html,perl-6,"compiler,internals,parrot,perl-6"
2005-03-03T00:00:00-08:00,A Plan for Pugs,chromatic,perl.com/pub/2005/03/03/pugs_interview.html,Perl-6,"perl6,autrijus-tang,camelfolk,haskell,lambdafolk,language-implementation,parsec,perl-6,pugs"
2005-03-10T00:00:00-08:00,"This Fortnight in Perl 6, Feb. 23 - March 7, 2005",Matt Fowles,perl.com/pub/2005/03/p6pdigest/20050307.html,perl-6,"compiler,internals,parrot,perl-6"
2005-03-17T00:00:00-08:00,Symbol Table Manipulation,Phil Crow,perl.com/pub/2005/03/17/symtables.html,data,"dynamic-variable-names,global-variables,no-strict,symbol-tables,symbolic-references"
2005-03-24T00:00:00-08:00,Automating Windows (DNS) with Perl,Thomas Herchenroeder,perl.com/pub/2005/03/24/perl_dns.html,Windows,"dns-updates-with-perl,dnscmd,windows-automation"
2005-03-24T00:00:00-08:00,"This Fortnight in Perl 6, March 7 - March 21, 2005",Matt Fowles,perl.com/pub/2005/03/p6pdigest/20050321.html,perl-6,"compiler,internals,parrot,perl-6"
2005-03-31T00:00:00-08:00,More Lightning Articles,"chromatic,Bob DuCharme,Shlomi Fish,Mark Leighton Fisher",perl.com/pub/2005/03/31/lightning2.html,development,"devel-linetrace,emacs-and-perl,emacs-customization,lightning-articles,mock-database,perl-buffering,perl-debugging,perl-unbuffer,test-mockdbi"
2005-04-07T00:00:00-08:00,"This Fortnight in Perl 6, March 22 - April 3, 2005",Matt Fowles,perl.com/pub/2005/04/p6pdigest/20050403.html,perl-6,"compiler,internals,parrot,perl-6,pugs,vm-development"
2005-04-07T00:00:00-08:00,Perl Code Kata: Mocking Objects,Stevan Little,perl.com/pub/2005/04/07/mockobject_kata.html,testing,"mock-objects,perl-code-kata,perl-exercises,perl-test-kata,perl-testing,test-mockobject"
2005-04-14T00:00:00-08:00,"This Week in Perl 6, April 4-11, 2005",Piers Cawley,perl.com/pub/2005/04/p6pdigest/20050410.html,perl-6,"compiler,internals,parrot,perl-6,pugs,vm-development"
2005-04-14T00:00:00-08:00,Building Good CPAN Modules,Rob Kinyon,perl.com/pub/2005/04/14/cpan_guidelines.html,CPAN,"compatibility,cpan,cpan-modules,cross-platform,perl-modules,perl-porting,writing-open-source-perl-code"
2005-04-21T00:00:00-08:00,"This Week in Perl 6, April 12 - 19, 2005",Matt Fowles,perl.com/pub/2005/04/p6pdigest/20050421.html,perl-6,"compiler,internals,parrot,perl-6,pugs,vm-development"
2005-04-21T00:00:00-08:00,Automating Windows Applications with Win32::OLE,Henry Wasserman,perl.com/pub/2005/04/21/win32ole.html,windows,"ie-automation,perl-and-com,perl-ole,windows-ole,windows-automation"
2005-04-28T00:00:00-08:00,People Behind Perl: brian d foy,chromatic,perl.com/pub/2005/04/28/bdfoy.html,Community,"brian-d-foy,japh,people-behind-perl,perl-hackers,the-perl-review"
2005-05-02T00:00:00-08:00,"This Week in Perl 6, April 20 - 26, 2005",Piers Cawley,perl.com/pub/2005/04/p6pdigest/20050428.html,perl-6,"compiler,internals,parrot,perl-6,pugs,vm-development"
2005-05-05T00:00:00-08:00,"This Week in Perl 6, April 26 - May 3, 2005",Matt Fowles,perl.com/pub/2005/04/p6pdigest/20050505.html,perl-6,"compiler,internals,parrot,perl-6,pugs,vm-development"
2005-05-05T00:00:00-08:00,Massive Data Aggregation with Perl,Fred Moyer,perl.com/pub/2005/05/05/aggregation.html,data,"data-aggregation,data-warehousing,enterprise-perl,large-perl-systems,perl-rdf,perl-xml,sax-machines"
2005-05-12T00:00:00-08:00,Inside YAPC::NA 2005,chromatic,perl.com/pub/2005/05/12/rdice.html,Community,"perl-conference,perl-mongers,richard-dice,toronto,toronto-perl-mongers,tpf,tpm,yapc,yapc-na"
2005-05-19T00:00:00-08:00,Build a Wireless Gateway with Perl,Alptekin Cakircali,perl.com/pub/2005/05/19/wireless_gw.html,Networking,"awlp,perl-for-system-administration,slackware,wireless-gateway"
2005-05-19T00:00:00-08:00,"This Week in Perl 6, May 3, 2005 - May 17, 2005",Matt Fowles,perl.com/pub/2005/04/p6pdigest/20050519.html,perl-6,"compiler,internals,parrot,perl-6,pugs,vm-development"
2005-05-26T00:00:00-08:00,Manipulating Word Documents with Perl,Andrew Savikas,perl.com/pub/2005/05/26/word_control.html,windows,"invoke-perl-on-windows,perl-embed,word-macro-alternatives,word-manipulation"
